date,equity,net_return,gross_return,turnover,cost,exposure,benchmark_net_return,benchmark_equity
2016-09-01,243834.81176444178,0.0009061072611830828,0.0009061072611830828,0.0,0.0,1.0,4.6147073690550044e-05,194115.3757071578
2016-09-02,244707.43563409787,0.0035787501519639235,0.0035787501519639235,0.0,0.0,1.0,0.004507866641770386,194990.42193396282
2016-09-06,247309.5267085273,0.010633477759622496,0.010633477759622496,0.0,0.0,1.0,0.00302246525538985,195579.77370939203
2016-09-07,247462.14091271593,0.0006170979590629881,0.0006170979590629881,0.0,0.0,1.0,-9.118994702395078e-05,195561.93880018854
2016-09-08,244981.36913402542,-0.010024853779817284,-0.010024853779817284,0.0,0.0,1.0,-0.002283228271298121,195115.42625273007
2016-09-09,239864.52667077706,-0.020886659591036156,-0.020886659591036156,0.0,0.0,1.0,-0.023934688697795026,190445.3992652334
2016-09-12,240752.1984780586,0.0037007214847565675,0.0037007214847565675,0.0,0.0,1.0,0.01434752463730149,193177.81932325204
2016-09-13,237293.3847123544,-0.014366696493612403,-0.014366696493612403,0.0,0.0,1.0,-0.014375601346685363,190400.77200363897
2016-09-14,237935.1406977902,0.0027044832548270836,0.0027044832548270836,0.0,0.0,1.0,-0.00037543753089963605,190329.28840791655
2016-09-15,237383.29698857904,-0.0023193030991249808,-0.0023193030991249808,0.0,0.0,1.0,0.009993044779651683,192231.2575098561
2016-09-16,237864.2336454706,0.0020259919842409526,0.0020259919842409526,0.0,0.0,1.0,-0.0038657390823325644,191488.14162485432
2016-09-19,238488.65478004256,0.0026251157015166147,0.0026251157015166147,0.0,0.0,1.0,0.00018744635663670017,191524.03537934105
2016-09-20,238722.46581681224,0.0009803864128685722,0.0009803864128685722,0.0,0.0,1.0,4.718687312976755e-05,191533.0727996998
2016-09-21,241549.3014585604,0.011841514924353147,0.011841514924353147,0.0,0.0,1.0,0.011245228713586242,193686.90600954837
2016-09-22,243818.3865919406,0.009393879922974913,0.009393879922974913,0.0,0.0,1.0,0.006301487494267732,194907.42162557095
2016-09-23,244040.8464877565,0.0009123999995463241,0.0009123999995463241,0.0,0.0,1.0,-0.005479191914185,193839.48645698547
2016-09-26,244687.33643468257,0.002649105492913824,0.002649105492913824,0.0,0.0,1.0,-0.008102207332866485,192268.95874841462
2016-09-27,243826.95974881202,-0.0035162289083162284,-0.0035162289083162284,0.0,0.0,1.0,0.006207862738181635,193462.53805313786
2016-09-28,244060.92337054925,0.0009595477956099163,0.0009595477956099163,0.0,0.0,1.0,0.004963761465614391,194422.839944566
2016-09-29,243085.54030871604,-0.003996473701577889,-0.003996473701577889,0.0,0.0,1.0,-0.009047218503556054,192663.8540295056
2016-09-30,241528.32630630274,-0.006406033038557727,-0.006406033038557727,0.0,0.0,1.0,0.007546080806792643,194117.71104056036
2016-10-03,239553.9765798253,-0.008174402384478863,-0.008174402384478863,0.0,0.0,1.0,-0.0024042050722571373,193651.0122550617
2016-10-04,234760.18237409703,-0.020011332202330978,-0.020011332202330978,0.0,0.0,1.0,-0.005097614590601207,192663.8540295056
2016-10-05,232688.21691840945,-0.008825881095908353,-0.008825881095908353,0.0,0.0,1.0,0.004424933050658275,193516.37868486796
2016-10-06,231564.98527256493,-0.004827196068283856,-0.004827196068283856,0.0,0.0,1.0,0.0006957218355814199,193651.01225506168
2016-10-07,231537.14654387435,-0.00012021994023758692,-0.00012021994023758692,0.0,0.0,1.0,-0.003429274324847964,192986.92981075455
2016-10-10,231831.7080104514,0.0012721996058687362,0.0012721996058687362,0.0,0.0,1.0,0.005208399812815845,193992.0828998568
2016-10-11,230517.38937035605,-0.0056692790273369,-0.0056692790273369,0.0,0.0,1.0,-0.012629735274653608,191542.01424745293
2016-10-12,231597.09393421523,0.004683831301440271,0.004683831301440271,0.0,0.0,1.0,0.001312089486640744,191793.33451059702
2016-10-13,232680.35897358862,0.004677368877871549,0.004677368877871549,0.0,0.0,1.0,-0.003275758610667312,191165.06584360532
2016-10-14,230816.78953482688,-0.008009139434812629,-0.008009139434812629,0.0,0.0,1.0,0.0005165160029174665,191263.80565931232
2016-10-17,231680.8853059293,0.003743643488170134,0.003743643488170134,0.0,0.0,1.0,-0.003472159499556815,190599.70721957093
2016-10-18,232900.78139945903,0.005265415366135487,0.005265415366135487,0.0,0.0,1.0,0.0062624822904422395,191793.33451059696
2016-10-19,233576.65894980842,0.0029019977790033877,0.0029019977790033877,0.0,0.0,1.0,0.002666943552419143,192304.83650746697
2016-10-20,233244.58843697325,-0.0014216767819532627,-0.0014216767819532627,0.0,0.0,1.0,-0.001866502951179072,191945.89896259978
2016-10-21,233131.68938185624,-0.00048403718977392996,-0.00048403718977392996,0.0,0.0,1.0,0.0004673316587282539,192035.60135794804
2016-10-24,232796.81014633193,-0.0014364380767463527,-0.0014364380767463527,0.0,0.0,1.0,0.0042529138986298065,192852.312235995
2016-10-25,233448.10144637246,0.002797681375578824,0.002797681375578824,0.0,0.0,1.0,-0.003350748255535718,192206.1126871942
2016-10-26,231470.5296518456,-0.008471141047086756,-0.008471141047086756,0.0,0.0,1.0,-0.0020074380564883976,191820.27082189624
2016-10-27,228748.37525225047,-0.011760263406704627,-0.011760263406704627,0.0,0.0,1.0,-0.0026670693732395723,191308.67285242063
2016-10-28,229118.940433086,0.001619968580878095,0.001619968580878095,0.0,0.0,1.0,-0.0029554677365479787,190743.26624208348
2016-10-31,231057.0221181286,0.008458845355077052,0.008458845355077052,0.0,0.0,1.0,4.712844774568126e-05,190752.25567613944
2016-11-01,229885.11616561076,-0.005071933939833739,-0.005071933939833739,0.0,0.0,1.0,-0.007245363873587984,189370.1861740581
2016-11-02,229665.71377062658,-0.0009544001745034336,-0.0009544001745034336,0.0,0.0,1.0,-0.006018490558547307,188230.4634964992
2016-11-03,228894.21729975456,-0.003359214826652394,-0.003359214826652394,0.0,0.0,1.0,-0.004577165989590903,187368.9014207781
