path,sharpe_costed,cagr,annual_turnover,sharpe_cost_free
224,0.3987037482368555,0.0560233648834616,15.972587327255132,0.4441707396181144
225,0.4715547720324157,0.07003981742849019,16.32067017645395,0.5176175847152681
226,0.38610284626467517,0.05566460356015668,15.584053598435062,0.42831793714831384
227,0.3993625834316551,0.05949843022329504,16.430676211794186,0.4426123631311929
228,0.4483377386333874,0.06453931668341184,16.20821757075081,0.4951609047699209
229,0.5803660358950979,0.09186567363248899,16.6373309126651,0.6267258406108406
230,0.3759916194928963,0.0522968765737335,16.155328828329356,0.4213699993329375
231,0.45068193208414903,0.06266840356863468,16.49819399156598,0.5005235782453129
232,0.29955811659420856,0.03890298562284311,16.137570838487186,0.3433243888509119
233,0.5255356292072141,0.08105972848366694,15.778797060718972,0.5695848630233343
234,0.3421149544951765,0.04590478815445298,16.04435897349839,0.3872668111774209
235,0.4201857398265299,0.05957243840528892,16.091669108737452,0.4664514696319343
236,0.39154116841575287,0.05316011300440371,15.833771440821199,0.43848495278285826
237,0.5816198225428456,0.09188467367504827,16.037425579786618,0.6264148654657589
238,0.2891114190456758,0.03532726654947549,16.103951130407754,0.33634614905842186
